,tcre,zec50,zec100,zec200,tr1000,tr0,tpw
408782,1.6779844370180732,0.10232899478110724,0.11511317609436689,0.04514460375598395,0.17205156135718558,-0.12275823093752028,7
409795,1.690143051455037,0.12392147824167887,0.09281615570286728,-0.06480674644829154,0.17270253015082826,-0.20479710899640657,7
410398,1.574003906601391,-0.07966011070730405,-0.1110675193444306,-0.12858614537175606,-0.15536754880990777,-0.21789108210754812,-4
410573,1.705175260473366,-0.06187473992407799,-0.10574227350244314,-0.1504188045787198,-0.13096644000122204,-0.2598693400433578,-3
411521,2.082414454741812,0.12729924098054024,0.1738527185966543,0.18702731055520783,0.2542801096066394,0.09801983416409729,8
411784,1.811723747974945,0.18656107612068662,0.3465859471645525,0.5415778493497718,0.4079301190461553,0.4149435726824047,15
414713,1.7434052502134556,-0.15764387640153354,-0.26638942875278326,-0.3919051173628001,-0.3064180991265255,-0.43956268407661564,-9
414911,1.9879863006093506,-0.1121733050745457,-0.15892893560113852,-0.20652677915125373,-0.19736280997677724,-0.28301567030704144,-5
415348,1.5305895148756476,-0.017555186279097246,-0.04333504429283397,-0.04853003374738463,-0.043264741207605484,-0.1305118612898473,0
415695,1.4658795834979634,0.11344322150180242,0.2225801451438263,0.3686053968147711,0.24205806609690805,0.2292405960637228,11
415971,1.8322939393411537,0.036806300866073505,0.012616097134124704,-0.028752410095964187,0.05073199417065699,-0.2137906931582887,3
419064,1.695040220333082,0.0883179466614663,0.08880884255872834,0.01319934229944586,0.13127207390799756,-0.08968405618194189,5
420758,1.4221080209920478,-0.0786617494830506,-0.1167935231347137,-0.16214198882804354,-0.1542919398784275,-0.32001555353647543,-6
422055,1.5852810456453494,-0.039638756271205944,-0.040573782240079126,-0.04138546972078894,-0.05608596066261806,-0.11958525030349824,-2
423600,2.0780751716340915,0.08460145834363342,0.1397632258345065,0.22924401582025622,0.20804464566291125,0.18466755934024917,6
424420,1.8212609758922214,0.0736079297559511,0.15568390625992934,0.29535178433612375,0.18753289555992803,0.15182886864880016,7
425645,1.6701225377972178,-0.056963432732614505,-0.06526786268281537,-0.051036886251468294,-0.09571724179198537,-0.06883624795369922,-2
427860,1.223527690293209,-0.11294616991732598,-0.17145679919636314,-0.2411271863694091,-0.2264558716131193,-0.33871076776470666,-11
428572,1.3097455171549381,-0.05278270440971178,-0.09303477837655061,-0.1579569989792453,-0.13465781873759908,-0.2463868716274142,-3
429954,2.355688061298441,-0.1246517959455895,-0.23939934851066091,-0.355677680863006,-0.24467666583345826,-0.4932126405192346,-5
430927,1.4492577583795172,0.030359367064011433,0.0544699764894474,0.06672660889824011,0.06737984630264204,0.028057369695188253,4
434213,1.425791213727185,-0.04176826763299735,-0.093864092155858,-0.14794392679375212,-0.09498377584552142,-0.21048593422443435,-2
434350,1.6023617490911717,-0.056745645650855714,-0.06396347828493232,-0.07319800813109079,-0.09534939799708697,-0.2041156638010035,-3
434933,1.2271961063561765,0.05672559066386906,0.05220440127721404,-0.0043634715037110805,0.08698422256970018,-0.13213521772815304,5
435374,1.5020899798187994,0.0009352673137437151,0.014884812190581354,-0.0024104173945260765,0.0031410502057116485,-0.08594197397569511,1
435676,1.7110044033641225,0.0725320240640639,0.11460240578605774,0.14662569688084104,0.1519974259895478,0.020502404407573643,6
436391,1.9186040309304635,-0.03980629267945268,-0.0822769563903849,-0.12512343194684372,-0.0996569778736831,-0.23809676604896135,-1
437308,1.4191587857513532,-0.07314492730971933,-0.1136906772073698,-0.1756752544718292,-0.16318617961284176,-0.24220753116579974,-5
437750,1.6562790441228332,-0.04161790609274307,-0.07543853276041457,-0.0915089727758096,-0.09267459577294268,-0.20259354271014063,-2
438030,2.009445381156109,0.05395034763145912,0.03538652210605431,-0.04873052436709635,0.08070268104893064,-0.1926504066635235,3
439990,2.5795232296100377,0.5142870115084404,0.7452487811269402,0.965874256591635,1.0053572398400266,0.43246755439784274,21
442966,1.5003431415918858,-0.04913400567825077,-0.03680130576206464,-0.018519162463262795,-0.07801325666026049,-0.07993335465661622,-3
447794,1.1804388860315103,-0.06621882565829074,-0.06694082836922766,-0.05043093765263529,-0.12809268319452838,-0.09775974023957715,-5
448611,1.8671165705928148,0.20147977500810677,0.32550462113376777,0.4267279535433992,0.3994578811515537,0.2084780414399256,13
449068,1.6303839994111122,-0.130419405071466,-0.21864390367455977,-0.31937902107868643,-0.2611309026809334,-0.41646802601970556,-8
452966,1.2207703086747141,0.03439232102895473,0.0749812081115846,0.10202977567590543,0.0870137538503033,0.06875740380614281,5
455808,1.8307581864438949,0.020821135863031692,0.07543770904750713,0.17268017042591532,0.053192083103319465,0.017371919767410454,3
456954,1.6849886572531003,-0.06248025433036308,-0.09154755306159079,-0.11780796214695877,-0.110780252306514,-0.1692812294102858,-5
458333,1.1661978821275052,-0.12648344116943333,-0.18685921389397409,-0.26415895365550746,-0.23737860129197985,-0.30142911585490656,-12
460927,1.9836092466655124,0.2995499639198238,0.4991624096125076,0.7411372101673459,0.6317605698457216,0.6319406989867346,19
467320,1.5598739275208595,0.05661161539458015,0.12766593988825137,0.24802755426478584,0.1362830095607055,0.16743332013284473,6
468305,1.1391202282629154,-0.05680545395561798,-0.07357605119898936,-0.09786363274267784,-0.1006966571016712,-0.1647308186322973,-5
469942,1.493487582144534,-0.11105347241733332,-0.14877366378385237,-0.17806690839407535,-0.2175770333819116,-0.25237216215331504,-7
473697,1.150649864541115,0.015956020055081677,0.03795147208891447,0.028476691667175258,0.03288079779937125,-0.05191729817090453,3
474225,1.848223505529864,-0.06676692544334029,-0.08743225610319816,-0.09312225281081288,-0.10739358736264659,-0.12406841673838405,-2
475062,1.3174322616054313,-0.07718361893818937,-0.09805090913192394,-0.10786743084073791,-0.14032512732357905,-0.13240083548823367,-5
475100,1.0971353116708786,-0.03602243921047732,-0.05112788926224843,-0.08234303436365598,-0.06727665679642092,-0.13974284708621137,-3
478243,1.4287078515070126,-0.05521759454799602,-0.04380142411702659,-0.028192691787250146,-0.09543030521146911,-0.09604734658120713,-3
478548,1.612979543137146,-0.01897957171617959,-0.036295515805983225,-0.08522084170639532,-0.039389046201136146,-0.1559387433252144,-1
480583,1.3447490646176543,-0.08814874895823532,-0.11438963788634204,-0.15277295330121765,-0.15531221147370844,-0.22032340982089413,-7
480892,1.574899329000781,-0.09445432454003178,-0.17328075110318175,-0.27596824147728305,-0.1945259003887274,-0.41533546789860254,-7
482727,1.5959246645831955,-0.04468672818988928,-0.1478688745582759,-0.3321007873716131,-0.1368320284269704,-0.43011508486654115,-5
483046,1.8515865030051868,-0.09503636671510018,-0.1488746895217108,-0.18588413351036515,-0.19327944093799987,-0.27507382385100876,-4
484904,1.3297111724382904,-0.08495201459045698,-0.10207269955262643,-0.10910590814715171,-0.16377998110322478,-0.2241192839360399,-6
485815,2.0748185498314182,0.08695379338415199,0.056609685239245255,-0.09096907084737893,0.1401077311728698,-0.192897697021984,4
489212,1.4026112105323718,-0.04739477660139624,-0.10592400390630119,-0.15988718936124768,-0.11448363799747274,-0.23039236620384995,-3
491473,1.3652702997552368,-0.07726899838375867,-0.14316562307652148,-0.17408021686758413,-0.17452995153219786,-0.17310524659439203,-10
493650,1.592145456346968,-0.010234599086506924,-0.04498111040675368,-0.0605399965213298,-0.03672830250169734,-0.22503409424714144,0
494463,1.2471891314435852,-0.028830113398093493,-0.027708651630767633,-0.02780139391734293,-0.04013516762949165,-0.09816385827661009,-2
496793,1.439122166236158,-0.031759053754730315,-0.11017938034582442,-0.1921164289348889,-0.09396840934067674,-0.3345489185301437,-2
504818,1.0746133936811357,0.0029190469314650525,0.0008018595325298694,-0.010427613436269967,-0.0024615965289933595,-0.08817910774269241,1
506096,1.9997376140219902,-0.007792535763256003,-0.10406321890491688,-0.22798845827847014,-0.06851931274135548,-0.3609765185905552,-1
506173,1.5024202373274118,-0.05643615052351114,-0.12169184459077664,-0.1931929979212812,-0.13772656361675417,-0.32407911466487355,-4
508393,2.4247228427125065,0.19756613272125767,0.1857616849660646,0.05173494960503833,0.33204149588689935,-0.1640173023698703,8
510433,1.797336181512259,-0.02090295532041697,0.015149177311935436,0.07629184019444857,-0.0017142893129677983,0.011794945618634256,0
510670,1.7989262633108585,-0.006180992834206256,0.005009888031105136,0.008571551064401772,0.0031541131285941493,-0.0987519653070881,1
510700,1.9546185355005914,0.1922268637336777,0.26706428574652596,0.30006504485270824,0.35338680981630866,0.005137864672949764,11
512105,1.698293005756192,0.060651656203525306,0.13080384693333746,0.20005590853043387,0.13881536663473693,0.10614898372248867,6
514949,1.8829582779993883,0.2623387367290775,0.4257207969372918,0.5729419333873245,0.5304905402582567,0.4244379485920221,19
515426,1.73643326571826,-0.014961040399816827,-0.016398522563518814,-0.017861030132602318,-0.012886262763518008,-0.10479636438500213,0
518599,1.2781731490743415,-0.05655850934808382,-0.10815938904836009,-0.1912548957400706,-0.12545460705717248,-0.2717675130471079,-7
518855,1.9761144885716562,-0.14955731427455476,-0.2407545538572169,-0.34620853549880715,-0.273920402136161,-0.40704407266064085,-8
522059,2.2149879350409214,-0.07221534857555056,-0.10942878225244357,-0.1969878213599956,-0.15555716482142845,-0.28167984293056764,-3
522076,1.2494685247417812,-0.09746882728145212,-0.13363308846288113,-0.1727220896984587,-0.1991937885255748,-0.24424815403345942,-7
523440,1.7387083436575292,-0.083759056913155,-0.1586214641514243,-0.2464216155305956,-0.16770759444582128,-0.4365894677163956,-5
525936,1.6782857179070887,-0.09538879936234324,-0.12318542687539402,-0.1707969931564297,-0.16528444018656185,-0.26816638011696364,-6
526670,1.862580904949038,-0.11957080034554646,-0.20347024961830895,-0.2933116488039975,-0.2444660547832782,-0.45683976516381275,-6
529708,1.2107824454539275,-0.06835807769738622,-0.1303730447923208,-0.22133396955411944,-0.14030896493181744,-0.279043191913622,-6
530847,1.4879402813321994,0.03351650424478514,0.08369473928662519,0.13640276620698355,0.08130372100401284,0.005104305054894481,4
531119,1.45511497838562,0.15687436710881997,0.26810874181990285,0.4029989361931716,0.31841198638831747,0.2073414654213817,14
531455,2.0466050028996454,-0.010976885775642486,0.009358167182043076,0.0238335237059637,0.0019944246437506585,-0.13207680882119788,1
533050,1.9038290893234868,0.18091707047201133,0.20015344365497478,0.11507810802526253,0.31676715124971233,-0.010504963713103957,10
535214,1.5026457562886375,-0.0048911956010555535,-0.02748474429644987,-0.09045409983454689,-0.04694174544926155,-0.25318816941572353,0
535271,1.961046427545633,0.2490598813870084,0.45926991000981565,0.7342671666128602,0.5348370588897191,0.5565052613168354,17
535484,2.051732706768523,-0.01911114022317051,-0.025984060982876755,-0.029460062287120614,-0.023278754469419738,-0.14266689584448117,0
537267,1.7781014968095337,0.1805662194958444,0.2881635243756995,0.3735076308889609,0.3679477950084926,0.22493711480514234,13
541517,1.583314247939035,0.05019896873849694,0.09251040081839701,0.13704141037710804,0.12237328305056039,0.06001569077258381,5
542154,2.0712369171943354,-0.0198459466463059,-0.05106617298843208,-0.07399511499265987,-0.0267263521076484,-0.18002522567269935,0
545773,1.355866004228762,0.04757423626692203,0.0681377086723165,0.08207993136644265,0.08272651572377976,-0.041534516071567176,5
545900,2.2236493193422517,-0.012713350452974392,-0.03689640813335826,-0.04187403993910577,-0.041832821285066935,-0.1670749976845142,0
546944,1.9408963665956112,0.1649634804384199,0.2603523741944822,0.3064122928030111,0.3313013299975336,0.17669295111769995,11
547592,1.2953433291016436,-0.08760387037527884,-0.16766805830902154,-0.2648392111963269,-0.18505954972398642,-0.41653035034747976,-8
548262,1.2220843812942461,-0.048126411567412486,-0.057613779307719826,-0.07085139896808879,-0.09129642872872967,-0.1110357544339752,-3
553052,1.741073316298853,0.007427510207596688,0.010864806686080808,-0.012348734789089377,0.015539326165886935,-0.12585238423181505,1
553074,1.4849891309760763,0.015626365115976704,0.010489021693270484,-0.011237270264150778,0.02809923164321515,-0.14687723770055286,2
553531,1.6229772084887875,0.1178511645740632,0.13556126269925795,0.04389981766964879,0.19560753973789624,-0.10415824313358024,8
553845,1.6555131375143262,-0.044981455846042184,-0.07728161996241756,-0.11940179435972764,-0.07630405167056464,-0.21053282883267582,-2
554629,1.6715838480228546,0.06401121816353816,0.13040155881437254,0.23694635124023256,0.1582172093188956,0.11066535259081206,6
554719,1.6703059553407007,0.09206936717972392,0.16568477801382175,0.22123771969271755,0.17795721419494526,0.0683559362257666,8
555062,2.154093541735139,0.21797685254544685,0.31333856556956796,0.2751665024366057,0.4102823263746367,0.16886279927471542,12
556606,1.334080283633028,-0.024069249026487993,-0.038852235077105224,-0.05070474260694424,-0.0428150622134742,-0.12690480100575305,-1
560408,1.8049463078933699,-0.12295388639442084,-0.20486490900054077,-0.29788581109846834,-0.22904748096549854,-0.39402647126065155,-7
561977,1.6604925309507617,-0.007564524909622117,0.02100128509775856,0.04926728790969337,0.012511159109150238,0.0010595866820591326,1
562412,1.3360080252402593,-0.05383124638184,-0.06150972637939622,-0.0666257357035529,-0.09339243152810073,-0.1339811367388678,-3
564614,1.0426902759873513,-0.0749218307879711,-0.09389883577150182,-0.12814611285219746,-0.1388242608100213,-0.15730646366470552,-8
565617,1.5831059716458178,0.011944684197344513,0.02096461742881739,0.07018514110614937,0.0408692959967194,0.0006063969631838056,2
565777,1.7344875384141725,-0.05497645477668489,-0.07120947335419014,-0.10965683940278126,-0.08984879053414008,-0.16961331112114764,-3
569943,1.0985254477618587,-0.07371786373114886,-0.09386627868398745,-0.12446237711090857,-0.13192857931677704,-0.14780793779593665,-7
570095,1.6631084520573616,0.15085676596234232,0.23036430215477433,0.25669447345596663,0.28986428473619386,0.08111920669321879,11
570392,1.620622643668036,-0.04982645581502143,-0.04187890776718439,-0.019073719908684783,-0.07744998050373497,-0.10652140755401934,-2
571118,1.9626765909668473,0.024866682446038846,0.0735418930834475,0.18126445275317837,0.0856454514891174,0.08955655720854323,3
572960,1.8299736029302098,0.08223867330871548,0.16933832915727898,0.30624389961784915,0.20793494816793534,0.2685135848199635,7
574696,1.1207233691859781,-0.04461367580040276,-0.0940680956121156,-0.169818153363949,-0.09235230679075057,-0.18140135442053473,-5
574938,1.811398596747537,0.03633004173623555,0.05672751415462263,0.010175287820472612,0.08731228622476839,-0.0063640609727763225,3
575211,1.385063773480833,0.01658864203455579,0.04682858969496073,0.04028467461933105,0.026993578701745014,-0.03436668226211159,3
575751,1.987580041301939,0.17228397531934148,0.11950351095961897,-0.011751194857016367,0.2520432873786582,-0.21727637101430622,8
577143,2.5317249267319077,-0.09358745146822178,-0.250158498349077,-0.4365485659053303,-0.22044491119734655,-0.5471062631603422,-4
581886,1.0822401792375682,-0.1504093169674885,-0.22316878351264546,-0.2906887997057179,-0.2925263043812325,-0.3244017356000498,-18
584125,1.4954715409934014,-0.09649166093656047,-0.1483755720778306,-0.21520326242235965,-0.18053570755622617,-0.28666134296779594,-7
588486,2.1245578263531404,-0.004801233525458581,-0.01654633387677462,-0.05016653661591919,-0.0031600002702378838,-0.2742600993107637,0
589573,1.5853694899738728,0.1688837033960251,0.24669682173763885,0.27732425224992885,0.3263050515556649,0.12818643282001502,13
590415,1.4394277097658397,0.014511495431662746,-0.03725990825151371,-0.13769321000250034,-0.0074610573170570404,-0.26088213518854353,0
590503,1.1167599955108805,-0.08628778973225781,-0.1187038237894581,-0.16298366873779702,-0.15674429885280672,-0.2124403207871385,-9
592232,1.6261313040635477,0.09659839250718205,0.18154923724356054,0.29238093313937963,0.22376290170639646,0.196714057666865,9
593486,2.028076850636305,0.15310613528509265,0.25264738423055944,0.40628513181691384,0.32429641588032343,0.24195537228687186,10
593531,0.9351359170223599,-0.07611386375141649,-0.1272498167289332,-0.1782092469569001,-0.1594555429586546,-0.21584738500871803,-11
593885,1.3771451789471176,0.05991757956789323,0.09965875526327395,0.09713938168966196,0.11809199976580942,0.0060773297170581,6
594234,2.3572953143528017,0.041744580994603986,-0.08796424444819406,-0.27798658277377486,-0.008867575550371765,-0.5003260896830438,1
594921,1.2620420251263842,-0.07364402075742582,-0.11063352347081334,-0.1561011529171914,-0.13830364238215798,-0.23485008578295585,-7
596546,1.6806701922999494,0.04796740423430923,0.004033821043809782,-0.15778615768678295,0.04285261249230787,-0.30841962641185056,2
597551,1.2477306164870647,-0.00048297250348694476,-0.009654697723343375,-0.007219121151282648,0.0013106663079025527,-0.06797397626948026,1
599156,2.0733589837046402,0.15667021372737056,0.21902532086051885,0.29458059298213257,0.3139677140921311,0.15114187681250135,9
600985,1.4335775348391997,0.09078425853451577,0.138267424652883,0.14374266340031472,0.16751787375036753,0.019318973494351285,8
605705,1.2353188785698168,-0.11833578504797204,-0.1923959332145715,-0.2767944493163008,-0.2324019941656683,-0.36173671521529194,-12
605887,1.4653325113716162,-0.062015385388392685,-0.08149829564009448,-0.08922632347898496,-0.10828918063918014,-0.11992962376133642,-3
607382,1.8400637227471583,0.10153655383610571,0.055373162818395105,-0.08464276374621549,0.12776476142240734,-0.25678223952361134,5
610788,1.1561029928319089,-0.018114840366323826,-0.04186639404375603,-0.09286902360011307,-0.03801813228908468,-0.15071195091038503,-2
613713,1.4531536236984919,-0.05942662900690565,-0.09593025805572664,-0.12294874009796675,-0.12156436137372695,-0.1938856313901942,-3
613945,1.3825722906881817,-0.14270158466223348,-0.24716592991688358,-0.34823404868728414,-0.2880478726301132,-0.396025626204867,-14
615686,1.4000222566305962,-0.08859837613106958,-0.09684025211102254,-0.10037702147936245,-0.14838714172993428,-0.08474502789222502,-6
616439,1.2460751900881237,-0.13152123630861867,-0.19344211980206616,-0.2636461527471905,-0.25367611300456283,-0.32247495747330146,-11
618706,1.8087055404324872,0.37069870205406086,0.6667867589924874,1.0659999778688183,0.7999799708445166,0.9525908780405885,26
619591,1.6232594014707251,-0.10169330112226915,-0.1292118192254863,-0.1450341656355778,-0.19633463446038424,-0.24290419728126297,-6
619822,1.8874878426455923,-0.11183943227911053,-0.1955305873928037,-0.26354003996292663,-0.22364393473294464,-0.37346717668754914,-8
622249,1.2186879485120063,-0.05512853350767877,-0.07672687895222707,-0.10149424942606222,-0.10225079316873242,-0.17388446921706652,-4
626076,1.5627619471381229,0.08036641110807752,0.0710319947530289,0.06483672328260481,0.14070071591690403,-0.10604358237319961,6
626232,2.0787085323461563,0.32305769567075915,0.5461463614932556,0.7850642963528336,0.6646591670194844,0.5509893443594139,19
626401,1.3275308032729423,-0.11716980950780886,-0.15956624651152973,-0.19784455304795734,-0.2312607996724676,-0.32734417794020176,-12
626418,1.7409760579207119,0.22723814998836933,0.4105421846507007,0.6180229353489153,0.48529208551599257,0.5237466067976057,18
628230,1.9290633155397088,0.06418177823236193,0.04616520541222435,-0.03968766204506502,0.09152288899210115,-0.13177810288908812,4
628565,1.529463141131457,0.013484049492479944,-0.06013860998381215,-0.22316378954173377,-0.030660877592022073,-0.32781487112431984,0
628584,2.6237165286372757,-0.025096752984916648,-0.15007034063652336,-0.26283941031469604,-0.06410468307419315,-0.48799827945741503,-1
628795,1.301380316167661,-0.08365605458321657,-0.13344765816750281,-0.19155071094108256,-0.16355068239337722,-0.24160843866811055,-6
628873,1.462238932357331,0.00860428140014613,0.022376047718945635,0.06405803586569991,0.03465656018667973,-0.014169843576285618,2
629783,2.7583176438127466,0.41116677689257886,0.5571946274753659,0.719550380914102,0.7949667360850192,0.41354956646242425,16
631109,1.2012715207880367,-0.004478080215772673,-0.0020525048303945415,0.006033176252320915,-0.0033903681694968935,-0.06933762934626272,1
632564,1.3030105030487622,-0.03216266406218038,-0.07434682039119345,-0.1337590357288252,-0.07468781839489047,-0.21468592292635336,-2
635020,2.0141976349877537,0.35637498501049913,0.5321068758884913,0.7270919072892981,0.6899882832567461,0.3959354389412103,20
637354,1.666665010704359,0.05996774245543435,0.14161157482408604,0.2949620932255801,0.14895098712432908,0.16619045577906794,6
639348,1.8155288293613931,0.13605504284932546,0.21718535682717577,0.28871449049523323,0.2800502195000736,0.17155498835301486,10
641196,1.3835768661179868,0.09416885364856453,0.17504123122054205,0.29369651081500225,0.19811178244801653,0.15142232316695886,10
642850,1.5154072880916374,0.0453337668415279,0.09582041796463137,0.1479654261184955,0.09074870193870233,0.029541973767015617,5
645535,1.4182825352632165,-0.06819282527685466,-0.11730466704759035,-0.18984538114481997,-0.1366716010298723,-0.28157143776465693,-6
645858,1.5243903934204905,-0.09212994579792211,-0.1520798524609901,-0.20680694067841254,-0.18797137056127466,-0.24756649025412958,-5
648478,2.1218626828285583,0.3356891191045337,0.4552250185755602,0.41830760968059266,0.6168089087021373,0.22997038059150338,18
648861,1.740363490003895,-0.050044667080127336,-0.05681585256290922,-0.0758986213034738,-0.07272708834281705,-0.13487125407063158,-3
649530,1.677105937429851,-0.02880413425212658,-0.019212020830427612,0.019998311951247016,-0.04425717069785051,-0.06271753303581545,0
651342,1.6372550238452903,-0.10355956348892636,-0.1593825962758313,-0.21751950818985066,-0.20372832199066093,-0.3725353733691825,-6
652802,1.565162630642524,-0.07371711799417646,-0.14119547771297358,-0.22281630467968072,-0.15984865345304766,-0.3630241253124966,-5
653667,1.2963255669467495,-0.09004451387975965,-0.1283873191169651,-0.17075564526857123,-0.1645212495838313,-0.2328841091739573,-8
654529,1.4678483746320607,-0.05459119219843522,-0.046865027292101624,-0.013930891418147962,-0.10891803438029268,-0.09383162809805541,-2
657433,2.1153481692336817,-0.10862029598778022,-0.23322975715134509,-0.38192994601118757,-0.22211150951078307,-0.4187494529173874,-6
658680,1.708563499264776,0.02614157893280389,0.06684043686753749,0.13970034408374565,0.07302595850330995,0.016427890054041216,3
659588,1.6879581046687608,0.022517637420976344,0.05712556295344129,0.10643947254311503,0.055007357946879054,0.0399132083503799,3
661089,1.0951076848078236,-0.03851872211609275,-0.06901566673043735,-0.11877513357197356,-0.0736215841121981,-0.15536486736287303,-4
662897,1.6532528384071854,-0.02080610871053179,-0.012592055779635736,0.01060712354344906,-0.024929988222986088,-0.08295674244543003,0
662996,1.6073729761602549,0.055906922307650486,0.028078887883639103,-0.055937483575134506,0.07071261211717306,-0.24463984568423802,4
663554,1.610820726039185,-0.10357845558852308,-0.16404540645240018,-0.22832693259422054,-0.20619861771609505,-0.24805385510717431,-6
665921,1.5862664048771378,0.26070205940182145,0.42543220762301415,0.5703499238097725,0.5153524583836115,0.34221490248808484,19
676353,2.200153475117862,0.10906210434605645,0.20434949851448136,0.295957779317102,0.24511641160252662,0.17391616515043334,7
678901,2.580542561524452,0.002105455515938104,-0.016791091770631095,-0.0011970060646575575,0.026050174999656672,-0.12131843725539244,1
682419,2.0215522571856175,0.1876271896815358,0.24839947255463368,0.26631180721985226,0.3365319497291108,0.17672975055830548,11
687163,1.2872146178862234,-0.011440245089937129,-0.03043454770739218,-0.056918129313753285,-0.020146009891217842,-0.13377683124408177,0
687265,1.3319954404784113,-0.11020553176821624,-0.1889006061596532,-0.2423984587807555,-0.21650944638384506,-0.2532029652394291,-11
688066,1.56827593287571,-0.13015477120846008,-0.18150225157830624,-0.23246690232735845,-0.24338080921345107,-0.2578741636832257,-8
688284,1.4894965773111453,-0.05353795019735563,-0.10541282017866238,-0.1571354909438969,-0.11912785248515556,-0.22830939263105887,-3
688408,1.595827409440589,0.07628822954319969,0.1716928006567473,0.3187311786592397,0.1836697263920506,0.20812166079677707,8
693500,1.9375283039307578,0.005457195491381794,0.026005950629769625,0.04891448114163266,0.019818955439565356,-0.1380987572311456,2
693603,2.0284621972364603,0.3246206546815875,0.5513647383408413,0.8066729995272062,0.679529616846013,0.6474003706029656,20
695439,1.265649561874791,-0.10400978760358037,-0.1590850906635881,-0.2341351098833373,-0.1937430516976053,-0.29492047426294266,-10
695747,1.0779328070580048,-0.03270065838472935,-0.03334505595307946,-0.026058976022275582,-0.066950011319586,-0.12405037614746185,-2
695996,1.4618820563969293,0.06296649878407212,0.09393094232554677,0.07614805205399189,0.1261512907972444,-0.03614605632620982,6
698412,1.9309904162434839,-0.005594932563379507,-0.009218721396056617,-0.03933533533376821,-0.027878771195691154,-0.13241786306849251,0
701112,1.4177775129014272,-0.1388490887269196,-0.22066546730865721,-0.2824760616989237,-0.28118812472852706,-0.3560672891117269,-14
701745,1.8080840804158087,-0.03951579167717867,-0.035391603481905065,-0.037722437121428865,-0.05878279893582383,-0.07285588835334661,-1
703836,2.1958588023677184,0.18761642683825652,0.31261043534890876,0.41362637354280807,0.3841174585226206,0.2084378292135283,11
711517,1.279203241516853,0.025130039649995606,0.046027406592024755,0.0705207361040141,0.049658131625745394,-0.04439082016125999,3
712600,1.3232160021615127,-0.04203626628246582,-0.08478060591138714,-0.13045085240544374,-0.1048280489879323,-0.1969563570143614,-3
714269,2.1769413794072983,-0.14142091094267517,-0.21123862800409876,-0.288135384931556,-0.2533170276700707,-0.4155689115421423,-7
714784,1.7555913078148708,0.17848359235379352,0.2685883168006189,0.34666673123628966,0.34637732692859924,0.1529638072903226,12
715168,1.9560874911414294,0.07533724117369145,0.14128515910288897,0.20846839979471676,0.18379271503482686,0.1179923371845848,6
715684,1.7080523490515622,-0.025287344193589245,-0.046148882501738875,-0.04225536481065473,-0.061762878511758545,-0.19096747432688582,0
719702,1.4384454860558968,-0.005163033064774281,0.01791325482563999,0.022612203522584418,0.01152817661693506,-0.013183367827109618,1
722516,1.4170163883549576,0.04899150122407048,0.06096403970186115,0.015422292023814954,0.08664044629710865,-0.11537129968393535,4
722828,1.2879789809741324,-0.027164967134074347,-0.05315699088478665,-0.11065457566164061,-0.06572314185622496,-0.19119658358675345,-3
723180,1.9939775129848587,0.10418894290242608,0.04694910652110629,-0.15835768261023042,0.14019405023797926,-0.27641402129109904,5
727926,2.1120966184711927,0.1708182565280456,0.23243162394217798,0.1686626083293783,0.2960488070282703,-0.04226494278949014,9
727939,1.1552248075141782,-0.04854905305971169,-0.08073457876584422,-0.1269737705430649,-0.10004857293647906,-0.14265875963635916,-6
731495,2.2579141630242443,0.21107673473592836,0.3643865286999932,0.5108051175451376,0.43806291535013697,0.3259457040095898,12
732495,1.7643340337193945,0.14852040656244325,0.25649744585167045,0.39248970255061155,0.3104784206003399,0.2093998949243256,11
732818,1.8241053470164184,0.11780294036997829,0.1934673809230858,0.24397596546719869,0.2571318788890833,0.20762557892488484,9
732892,1.1717460655300544,-0.024260065020668575,-0.011370724916612618,0.015699150720517974,-0.04160406241625125,-0.06884755069907361,-1
733681,2.2599885134108244,0.012954257964616911,-0.04401546050729932,-0.1355859587309749,-0.013176043018350736,-0.1878543960704202,1
734596,1.2946758559961709,0.05566964525747031,0.09583582306129435,0.11939145586977529,0.11876828523967897,0.030970169660097663,6
737700,1.4895641953476766,-0.04139826747429143,-0.07797071526843635,-0.17704590005869347,-0.09664913246865692,-0.2823697350677038,-3
737701,1.1256165214048857,0.026787436273486565,0.053022950535983826,0.06778683850368106,0.06490512659617198,0.01912541263874193,4
740411,1.1137365640371752,-0.09354734734321779,-0.16414713240128287,-0.21171067112747233,-0.19949238633973165,-0.27077530539915146,-13
741413,1.3291163414162126,-0.14506983898173598,-0.21982411004394198,-0.30827325727803867,-0.27470205387111135,-0.3388906159171766,-13
742894,1.4030420829020032,-0.040275749854691956,-0.05355312754057118,-0.06285765705137636,-0.09353903725149748,-0.17104033538680127,-2
743724,1.5368832998392148,0.15173824662187974,0.2334636724234258,0.2851253118078769,0.2905105291237462,0.12318322167352029,12
747412,1.355999309929353,-0.14898781507546377,-0.22723933352229886,-0.3082519415046452,-0.29163432767348474,-0.39173935632104906,-14
748348,1.2622903131345111,0.022338522364521163,0.052575766596940854,0.06109467603072205,0.056788354713089406,0.033334133292785714,3
748728,1.3263185598149208,0.008196185721254912,0.013764418521889255,0.0005306301340786135,0.027115684682230246,-0.05840675805816188,2
751572,2.213866052063364,0.35189629828150437,0.5174375514474843,0.5817690220134257,0.6799069236431601,0.41506907522621594,19
