,clim_gamma,clim_c1,clim_c2,clim_c3,clim_kappa1,clim_kappa2,clim_kappa3,clim_epsilon,clim_sigma_eta,clim_sigma_xi,clim_F_4xCO2,cc_r0,cc_rU,cc_rT,cc_rA,ari_BC,ari_CH4,ari_N2O,ari_NH3,ari_NOx,ari_OC,ari_Sulfur,ari_VOC,ari_Equivalent effective stratospheric chlorine,aci_shape_so2,aci_shape_bc,aci_shape_oc,aci_beta,o3_CH4,o3_N2O,o3_Equivalent effective stratospheric chlorine,o3_CO,o3_VOC,o3_NOx,fscale_CH4,fscale_N2O,fscale_minorGHG,fscale_Stratospheric water vapour,fscale_Land use,fscale_Volcanic,fscale_solar_amplitude,fscale_solar_trend,fscale_Light absorbing particles on snow and ice,fscale_Contrails,fscale_CO2,cc_co2_concentration_1750,seed,gems_beta_550,gems_Q10_resp,gems_kwScalar,gems_PsiScalar,gems_dPsidb,gems_patm0
155715,4.939789993561659,4.609832859429524,15.152840675402963,70.95725261369617,0.9227565612633102,3.323371140664019,1.3410113139381572,1.6902417159996082,0.6508107548113701,0.4730322102089552,6.896186239176768,32.779999043142766,0.0069190292410789,0.8391610949815789,-0.0005655246576069,0.0051652992353482,-2.960351256047273e-06,-1.8855325329017816e-06,-0.0009807878076326,-5.744905882332133e-05,-0.0013465816762435,-0.0036699079687237,-2.827379984734588e-05,-4.41830431298219e-06,0.0013921358328474,0.1493833538232966,0.0821217336060318,-1.7464841027127551,0.000252741929867,0.0015160314627955,3.730712760128291e-05,4.5770096791672e-05,-0.0003251298815886,0.002262078450966,0.9405016588571924,0.9339583971483782,1.0561603375266952,0.3015201123424106,1.4147916967053105,1.2465907522691828,1.192390577818612,0.0330987086212586,2.220411844758339,1.0910339460556928,0.92796948936336,278.16552826214786,63486048,1.5779444183096758,1.925450335970254,1.1834638649321847,0.5368412309434619,0.4274086771701998,287.54100230238737
155878,1.542409264128773,4.77453019260501,23.573736526649608,66.27917916041284,0.6839714391584737,2.273443405066512,0.7111043065107948,1.117263569449448,0.5273380793502122,0.3145786061688214,5.582473144406204,30.7693192821205,0.006840551402142,3.391397830541304,0.000678437993805,0.0345881925146799,-3.701861188590071e-06,-1.0971566114408553e-05,-7.695631670404232e-05,-5.010025361802216e-05,-0.0059702265955562,-0.0038580159655124,-2.031101184099696e-05,-1.2929741825106764e-05,0.0262623997244618,0.243289701718362,0.0656542131186603,-1.1311222042937197,0.0002560987213067,0.0016257722225694,-8.631976704167666e-05,7.506783450000477e-05,5.944027997265647e-05,0.0011649581752014,0.9509809996325372,1.0030853147062364,1.0433064528686526,0.4614429564975931,0.7452667655400877,0.9806491440909492,0.6672053873004173,-0.051284894511355,1.9346932479540293,1.1961609522199026,0.8377710281233252,276.77467237332013,63551085,2.0462326774009405,2.2577485235284667,1.1077455778792036,1.118893374072984,0.17826858014280675,284.73093326648933
159310,1.868192242203952,4.481628916599221,34.522666623624445,40.36819218362564,1.7829329786606969,2.127488531933872,1.0762665427047318,1.329657241009527,0.7623085544357993,0.2554269943079577,6.382614724857689,34.03891013123049,0.001903081266963,3.8907167150973647,0.0012360954739445,0.0273488895817285,-4.0255792740421865e-06,-2.623409686608809e-05,-0.0001183368551579,-9.252781595986537e-05,-0.0061265713871103,-0.0007653660412735,-1.6850735116021606e-05,-6.607433097264386e-06,0.0057053391205175,0.6920897403961022,0.0223577785834193,-0.6889470597526386,0.0002282408410154,0.0013554330948655,-8.818059873588551e-05,0.0001120995362015,0.0001093152871726,0.0004839547152508,0.9037550932691606,0.9487978845308443,1.0747609836076002,1.0754422370043897,0.6552599670507351,0.8897142182291182,1.4937212172398842,0.0472514532735404,1.5067769938262296,1.3627243870345684,0.8929697501697005,277.24027549986863,64920453,1.1866586326317927,1.9368691477437452,1.0371197954995752,0.8698204251926587,0.20796890729261597,283.9434017608121
159504,20.89891472172654,3.064467640829453,41.03436572932944,54.33907940209681,2.594764178407533,3.740481017752712,1.0822209664522644,1.1610346733784602,2.508284074211815,0.5324716216942318,9.631944102928164,34.05126680199808,0.0005281349379064,3.490651269668649,0.0025603005289915,0.0375858121235828,-9.142224286886938e-07,-2.4886007981200213e-05,-0.0007442650135063,-9.493080353592564e-05,-0.0058811202379876,-0.0006523867363141,-1.9726734988625287e-05,-1.3001195888580143e-05,0.0372108149803749,0.1468255187660954,0.0316390396907454,-0.0311432246411126,0.0002209975977964,0.0012600640221507,5.186696905009612e-05,9.566400335067392e-05,-0.0002716769270999,0.0009673719430947,1.004990501046771,0.8617373690899088,1.227466196729645,1.184160996437706,1.1580220263191494,0.9253456660127528,0.8934884201502051,-0.0642093811261362,1.227958736951151,0.7938137538236191,1.1115122842468328,277.704841224245,64997859,1.9951802732052086,2.286113886723495,1.412512505220168,0.9872196849098045,0.1259030306968321,282.0786856712968
162127,7.019662994292148,4.850805889969778,19.91104671642757,45.904393506691264,1.052767981784919,2.017905341748726,0.8329273824052206,0.9668454117233448,0.8558290935470872,0.5078647467328915,7.22695779013408,31.268751725104,0.006392228218059,1.764872331245123,-0.0004561254888306,0.004586367018403,-2.264384385934244e-06,-4.269191773358126e-05,-0.0006789665533232,-7.875871215645428e-05,-0.0009395228373919,-0.0019816225639912,-2.0499146793498585e-05,-4.997321879509767e-06,0.0114005065675639,0.1218568806762977,0.0672268637697643,-1.277707479046811,0.0002057860579036,0.0007483663560464,-2.82221631979276e-05,0.0001055841467875,-1.9529763504454296e-05,0.0005171666628769,1.1128805290835946,0.9242710031467328,0.9772018033934023,0.8115441716982894,1.1275118088577931,0.9923849578352508,0.9638568467321657,-0.0358201409877315,1.121318983653548,0.7265164632192733,0.950717113075381,280.14715158470733,66044436,2.008480875610049,2.4693876695263515,1.8725140837438896,0.8129472999975924,0.36996895517242967,287.8334156236152
163241,4.706744431916913,5.047408822691877,27.396243836591008,39.16061310346071,1.404240246463771,2.265467551308772,1.010367227499234,1.7166738849419816,0.6546110188076715,0.4909535845340442,7.702295013560524,32.885047820077425,0.001976164420578,3.66397511237899,0.0019392734777899,0.036088498241042,-3.9685202975192105e-06,-2.958326670815081e-07,-0.0007037291269589,-0.0001081347365776,-0.0074430470749352,-0.0019052495212414,-1.957196246956758e-05,-1.3945216430870915e-05,0.00302100145074,0.1205243695271833,0.0427138094632538,-1.3536775636334852,0.0002051096472636,0.0012669100115449,-9.54665834552172e-05,0.0001600330899299,-4.895160355215992e-05,0.0001234254971826,0.904802858876957,0.9315397908666728,0.8549723082944483,1.0010890952730884,0.9292894137692396,0.9104592657523212,0.7406722024351224,0.0778996917273542,2.077117847558889,0.6154006065813239,0.9834099361092123,280.4309804978923,66488922,1.232040657659696,2.0063566803856077,1.6852499025052898,0.7522438119711844,0.2520900793164043,282.66864132950826
163559,24.1843858570213,3.023782413706146,9.562945073130908,54.03363834692034,1.3666533931758411,5.256849874416312,0.9736932753991816,2.053073002937692,2.445442416888973,0.6293442581723278,9.484525345955232,38.61096689914123,-0.0039743504167676,1.003211895982316,0.0055905639558656,0.0078384228824391,-1.3818321901717894e-06,-7.274976279684845e-05,-0.0009065899574526,-8.580576512702193e-05,-0.0059248310921552,-0.0026777374070466,-2.0320826581970644e-05,-1.3429454293628442e-05,0.0679304406225806,0.0737847441392385,0.3159523007506971,-0.6725117436652857,0.0002657302385852,0.0012063015895482,-0.0001348140818167,9.845030635402844e-05,0.0001165282287945,0.0004455363082898,0.987374909072798,1.0353632078204846,0.9886447095957416,0.7066960198660972,1.3522599601271423,1.1204232843602906,1.1693033905421266,-0.0246617668991964,1.43299676519765,0.9012806525615598,1.1020539867561772,279.26624452764423,66615804,1.146687830699135,1.8142450927361784,0.6236907538866779,0.9381468798873213,0.2573927599250423,286.0501028280502
165730,5.170963889992606,4.483924629762751,11.656041521550414,31.489579862221817,0.9583188725160772,7.413830519025463,1.36542571070965,1.774142289772783,0.9737543811391938,0.3481607856978373,8.71124955397102,31.164636508714725,0.0061410905520979,7.236977695242592,-0.0026126247260102,0.0412395248228486,-3.456080516111107e-06,-5.347363306145308e-05,-0.0004901965121526,-4.102103547903364e-05,-0.0051271841272499,-0.0013597753670959,-3.895383779010825e-06,-9.251786691176856e-06,0.0153553391226981,0.1711952875011966,0.092317068924035,-1.234209869706686,0.0001748304485958,0.0009224305282738,-0.0001111528259621,0.000102152359009,-8.244061772674357e-05,0.0006106567684191,0.947986091548257,0.9254715244735074,1.177197627862782,0.1853512526178475,1.2983581787087637,0.8988189077415663,1.2578354648824792,-0.0964905297661798,0.904157096362287,0.7068898274392503,1.0519379092452448,275.5215633310172,67482033,1.9158614491428434,1.7739540077598772,1.8429505995511832,1.0967028824933505,0.32685698409649855,286.6795455143865
166241,2.558408655046534,4.622612306908681,7.259287699753863,35.54962448089893,1.8823532932886653,3.494053030581618,1.2878333830222926,1.6912817955840038,0.4141491584035182,0.4266361876118401,7.609662226827143,31.6588529319436,0.0033694864164307,3.5141822382276326,0.0012305598343427,0.0315420229169445,-2.275469097920677e-06,-7.937943942391281e-07,-3.0170694660055543e-06,-0.0001098202785315,-0.0053569248010634,-0.0045356538840062,-2.978500000023578e-05,-1.4832564316359e-05,0.0220871511730037,0.035915780338549,0.0851634136372552,-0.3876783070384063,0.0002615468557329,0.0008987208256956,-4.570654105668249e-06,2.510982818184393e-05,0.000282429753004,0.0015592839470276,0.7485484587609015,0.936480343071151,0.9307675680478924,0.9040354440713226,0.8413547187998569,0.8143977477800454,0.760222542604984,0.0418421163599271,0.11363854786821,1.814519805172456,0.977150056035607,280.570226186003,67685922,1.5930454312145437,2.3637063988845295,1.5193605217197317,1.2950745199320188,0.38964713809504803,283.6193782499606
166644,13.27066972751071,3.0779135230825734,26.393660129501907,36.151964801188704,0.8556387253319347,2.2852489489046923,0.9742500313393154,0.8781778409868152,1.195462962944987,0.4161611044315974,7.269033761129761,36.95562452198726,-0.0012081620343546,1.6357356893451722,0.0032887533275373,0.018516535122632,-1.538633450533677e-06,-6.701034886372623e-05,-0.000707468947831,-0.0001075703422193,-0.0056878723347181,-0.0014137939335071,-1.7591662345706617e-05,-7.68592498412863e-06,0.0809717406021448,0.0046048225272237,0.3967779635648505,-1.4821346283144952,0.0002055927971989,0.0015491943142591,-0.0001260246353628,-2.8475156290002696e-05,-0.0001803390705518,0.0029521285296343,0.9365878483037356,0.8974226470230046,0.9838653286225776,0.2161993072007719,0.6019842938083828,1.144751536970276,0.9290160582402957,0.0765365042525103,1.8004477441266231,1.3259601356621329,0.953829780368902,279.0176923372317,67846719,2.053987201131295,1.6314014133453083,1.1297389156205648,0.5089631333166528,0.10985597584157378,282.50753663218944
169318,6.584671459171894,3.418895737432192,11.562322797632918,52.35510695717493,1.058874547343651,3.1333300188103648,0.8005602496792215,1.3608615242031503,0.794786941217003,0.4528458632101236,6.693281127246991,29.565529462958217,0.0051296827185561,5.02289196193231,0.0004722685729324,0.0102912742734116,-2.068904078549601e-06,-8.170494946706448e-06,-0.0009656660723104,-0.0001210715842171,-0.003604547135378,-0.0025516200505182,-1.4630224384938866e-05,-1.1158279209190116e-05,0.0194069363864407,0.1923840173609955,0.0506166293728305,-0.5705153527732251,0.0002598956688752,0.0013403989386079,-7.259110029363468e-05,0.0001268496785937,-5.037035869961883e-06,0.0004632327639699,1.2291131070139376,1.0877980268997562,0.9713606988216964,1.3577895927013344,1.0973848889915063,0.8803771308460118,1.233429463654915,-0.0629987349832942,0.2089961396200681,0.8195217522450748,0.9146501332115912,277.2557641854941,68913645,2.0892698946112613,2.1996704306768677,1.0293352283143395,0.5250027492031536,0.11268848822853783,287.80534655935264
170382,8.847085182574943,4.688575133697528,11.105612381603573,130.17470015356307,1.000508130567467,1.7574942074832418,0.4401612292980349,1.1123953975317125,0.6200768956105982,0.3649416946319173,7.221819719673512,35.65805451889614,-0.0004468945518638,0.1553759834503229,0.0050224478841058,0.0094849295326464,-3.940879355388654e-06,-6.532729550773062e-06,-0.000917114028283,-6.80115430512908e-05,-0.0041469673288562,-0.0025256200038913,-1.7468202292917978e-05,-9.991361253842016e-06,0.0138842686166368,1.330012470558522,0.0155238658330801,-1.4063777848187249,0.0002963720535598,0.0015410672079483,8.460345604870732e-05,8.297796488031432e-05,-0.0001300983500515,0.0020434650744987,0.9756564287410996,1.1017409731530727,0.8486081157562573,0.5119259531967246,1.5108156333871496,0.8797076280144702,0.999842472756723,-0.0137388848465002,2.688464932996173,1.1740036939330412,0.950391837479758,279.92533241209264,69338181,1.9214482736185396,2.3248028273111743,1.6026337487143278,1.2463666833591982,0.4609488580797616,285.07416220169426
172490,6.8380846557940345,3.9526483060269744,14.430452170660416,124.48989658380285,1.5169666708802771,6.217904639067328,0.5683620358519059,1.214372393196849,1.09227424454763,0.5233017006598871,8.824802124178976,37.28495426673933,-0.0010040844248428,2.8090422715422685,0.0024645995281611,0.0076238235859265,-1.5448763348682432e-06,-2.639940377109893e-05,-0.0003269884936585,-0.0001035790113783,-0.0019731049260578,-0.0007178075914182,-7.754149636093647e-06,-8.613126185995743e-06,0.008252862856294,0.130291056880998,0.0372337238786348,-1.637747516929768,0.0002812531614454,0.0011274858019286,-7.02382778854722e-05,0.0001199134749704,0.0001495432931101,0.0014596255698679,1.1018161208149486,1.071624844997329,0.8317863149594533,-0.419770499919865,0.7903754613585329,0.8398057958355842,1.1200620378042985,0.0181922837456232,2.3530382093337385,0.9965200282585636,1.0591302417116113,275.9040066594799,70179273,1.7694226579701184,1.8265527354167181,0.9216514264677079,1.4562475444876146,0.2589999134000559,287.4747809445939
173678,4.568260314223909,4.745793701918313,13.933678404781228,66.36118363845324,0.8965823007168109,2.147144061042784,1.1730208021329585,1.3036176438104552,1.2689839762883222,0.4244007559932669,7.9247895534750254,31.563524014925587,0.0030974732168697,1.3273494186900918,0.0042012374226632,0.0206194937679263,-2.5267907969273403e-06,-6.773489806659644e-05,-0.0008360698285646,-0.0001028581946864,-0.0017770598178211,-0.0055052939603675,-1.8482815955819326e-05,-1.3102482434389317e-05,0.0170385169593898,0.0614245321790593,0.124199805607302,-1.676696090653273,0.0002775010694282,0.0010747267872958,1.48695727215963e-05,0.0001529370666807,-4.372683281086583e-05,0.0002670415836898,1.128036730838354,0.9249776669547548,1.128611901162804,0.6478602915707461,1.1741528316817949,0.810744475841011,1.2758133634682385,0.0574720525843202,3.281237531685996,0.1158708133021637,0.99916686711018,280.2169623078452,70653285,1.8817519574381616,2.0491723231586034,1.7295345119203163,1.0686657597047264,0.48132062408608567,285.3052024984997
177257,10.815468421383526,3.613984888488628,19.66222433900084,29.67150801972381,1.1145313793923115,2.599160451161323,1.0953729228835662,1.160972185628717,1.1105048948080392,0.2829886980415788,7.511239296671717,38.78610208815919,-0.0023057219568186,-1.545064079269689,0.0065498612553498,0.0186977734951146,-3.449976436298468e-06,-5.4960674955888925e-05,-0.000855060194936,-0.0001047319306823,-0.0030982299070666,-0.0043244444861174,-8.66570487042411e-06,-1.2224825102768306e-05,0.0602445409546756,0.0286906447985702,0.3109338554697256,-0.9880346045307594,0.0002045895695641,0.0013082076363244,-6.548751819841563e-05,0.0001448243609282,0.0003188486352875,0.000110330048536,1.0962990883113792,0.9843417377184288,1.0648162206413636,2.022777796653515,1.2055547698388371,0.9392486139665596,1.215551533077062,0.0903955837088035,1.364039003896819,1.185367785444802,0.970429294804338,277.9279969544726,72081306,1.210096543392041,2.168037642348553,0.5056568939312512,1.326969741609806,0.49622699315520624,284.06864313218324
177693,8.022004515465085,3.688293007862448,16.207994085502456,81.91396351058712,1.2856109063573555,3.943382462311389,1.2658884687363283,1.603563040505867,1.2574743555062304,0.4298001086898066,8.851662271177151,31.127793910573427,0.0056078066828574,2.3427561465291573,0.0013700254497647,0.0080638134803754,-2.850992890021213e-07,-6.806595510342061e-05,-0.0002362396810022,-5.2327455069813e-05,-0.006961482970984,-0.0044926303827395,-3.151924987747739e-05,-1.1515872608948013e-05,0.0195377555318257,0.0451071442238713,0.1036409760409303,-0.9312524551840924,0.000266408220311,0.0014314015488395,-0.0001684126312853,3.315224976580637e-05,-4.2849271770932746e-05,0.0022246732839243,1.123331610110634,0.9540390534101246,0.9639426478658928,-2.2472666425077392e-05,0.9070830495079398,1.0740230771110169,1.1845361194513448,0.0064456864852588,2.750786042606858,0.3081162407525591,1.060878505509527,278.4215463894895,72255270,1.2941001165932293,2.0586753897471786,1.078677704174895,0.760776075104973,0.3929507582061662,287.0728498266835
180872,2.93567388367193,4.494246881060198,8.986298961942767,172.89380006005217,1.2783641576787148,2.482906509386533,1.0514523091192711,1.0822339523815616,0.7735516294050073,0.5007627266296373,6.890561796162327,33.37571746962027,0.0019457629085618,3.946939700971431,0.0012773332579172,0.0356834028483802,-4.040738849542539e-06,-3.5328686785672736e-05,-1.4681296808153471e-05,-9.17569906982234e-05,-0.0067841586449401,-0.0052577284496855,-3.687387623309861e-06,-1.283161603636047e-05,0.0065004727276391,0.5155154755062213,0.0640197195119299,-1.3369350407937317,0.0002107793690115,0.0015734301225449,5.83405804704928e-05,0.0002430302244081,-0.0002356144519747,0.0023094778087614,1.0135600263466271,0.9989603137633654,1.176776720604174,1.862022565918657,0.9939153516042424,1.1244553308833094,1.0159369462547776,0.0779363282920797,1.4027346544337675,0.991723842503528,0.9276187219086932,279.53101413882484,73523691,1.8107101297464891,1.6372507395097233,1.8150053088322575,0.7386811708277526,0.3528798115735321,286.5932218542054
182764,12.946235287676448,3.026078112632399,24.40909908800388,80.54358691688934,1.5018751398389636,2.885895357217519,0.8352467295662307,0.7126673227998093,1.30372893802998,0.3322839277293248,8.08482266072439,33.586781860961096,0.0048559558835869,3.1950614369617405,-0.0006976317796059,0.0084796135659693,-1.481343567654744e-06,-1.995674046758232e-05,-0.0002863057578969,-8.548749578498098e-05,-0.002991937953614,-0.0010919744146333,-2.9934948857918888e-06,-3.972647087195821e-06,0.0076361843960725,0.412999970656727,0.0219102447260087,-1.2638039009749922,0.0002343177744075,0.001472097324696,-5.7703010009140245e-05,9.917514091528272e-05,-3.911207841373533e-05,0.0007128999317571,1.091091986697791,0.934253867429704,1.04661117615256,0.847346374838384,0.9864025298014716,0.9120991409016592,0.6665982680959907,0.0248931881179124,1.1009162010134883,0.8919820417102036,1.0100381600402353,276.90315491284804,74278599,2.0599993103420378,2.4465908419911373,0.8946546966166093,1.393329405958971,0.442483340539228,285.8762822918093
183088,8.287514580308619,4.641333852399682,27.81831287785151,214.9861081072186,1.3362795002437169,1.5404811427068374,0.673915273683808,0.4468680961324497,1.1152364747205687,0.5980632687783696,7.751323838574912,30.240962160905323,0.0062202614494758,1.97455044718306,0.0011522023441506,0.0217165959465235,-1.5783144865928185e-06,-7.276766969497993e-05,-0.0002421404904841,-2.8146744821024506e-05,-0.0035174622772771,-0.0037461966037779,-1.2725261149715938e-05,-1.3782398037718877e-05,0.0188377573832292,0.0347837920219182,0.075868082223069,-0.906360848391482,0.0001998204387002,0.0016472519925429,-2.745728392632284e-05,0.0001326464405497,-6.124311238290746e-05,0.0006929369065134,0.870123363024112,0.9589295681994632,1.0716792733969986,1.7737674982450495,1.1589219844535716,1.0511203347052205,0.6875782828967087,0.0021951769374495,1.0488980595996336,1.094640324413294,0.9871100085430295,280.8923793740197,74407875,1.1120923549753792,2.2277762533058834,1.2003635935606853,0.615865228877878,0.4636505396728373,284.6578274518027
184356,6.240233121553388,3.048093394274722,35.7706681385362,53.96025559890626,1.2565899404656249,1.7708982331265752,0.6815879349634815,1.3874085224025574,1.237008058748673,0.3282634721337666,6.491607195185953,31.974038089121223,0.0036682279786021,0.902155118557213,0.0040769083004643,0.0271887169147619,-4.991433762260721e-07,-6.361057969809784e-05,-0.0002902933791793,-6.473890682433946e-05,-0.0071662804319044,-0.0031344194526931,-9.292673320104575e-06,-4.080054655313183e-06,0.0661382917645945,0.5806477663392932,0.3645995099305936,-0.264880771896154,0.0002301494736571,0.0014197892926454,-0.0001766631103337,3.531555177224776e-05,-0.0004307115885615,0.0005311219796427,0.5515531187810101,0.8863974615318364,0.93173239753578,0.7340554626422027,0.7580399875381058,1.0156636923655034,1.312444740943505,-0.0561133858870045,0.5516661892619736,1.8208852230954933,0.8997738513536837,278.80716694918203,74913807,2.0121387769893375,2.4821177481422234,0.9296586710091465,1.028540963195773,0.2957425760050115,287.4218140727118
185472,2.116672506379307,4.424954230887957,17.20365207927815,47.3038283592643,1.734246636996691,2.782100086828001,1.252930794236765,1.391423264014969,1.1075035438905243,0.4215649087424068,9.059595049147664,34.67174062310804,0.0030546823463998,-0.0627887772962333,0.0033906656899146,0.0285730872207229,-3.880668341223144e-06,-2.9313474307521327e-05,-0.001094114725415,-5.7784613431594855e-05,-0.0057560044077272,-0.0010398969792519,-1.977309990131023e-05,-1.1107470991336898e-06,0.0331994707427018,0.2858740810164337,0.1550157377259349,-0.1918172242394612,0.000180591543085,0.0010693943460665,-0.0001836817458555,8.699098571348882e-05,0.0002516324230672,0.0008490438840846,0.8259786561870733,1.024408405218214,1.0188385307047372,0.7274456662040536,1.217686367326369,0.7356523197166603,0.6441229365400862,-0.0177892792125972,1.1384749226655246,0.9164126402589544,1.0734797165289849,277.2122630082853,75359091,1.3097504662308195,2.390206782434133,1.5409189492777475,1.031215566455075,0.13116134638272398,285.4286238940287
187405,1.9767684270945325,4.222322828197037,6.604823661752672,38.25856980753503,0.6742019316792419,1.7302307661757843,0.8693122107534378,1.8142235770950008,0.2606646865767167,0.1723500229700449,6.283339072573396,29.68336711857773,0.0058729363809539,4.8266875266624965,-0.0004604205536923,0.0022947167537143,-1.423565920045137e-06,-4.5782420904019134e-05,-0.0003835163172624,-0.00010989641384,-0.0004473839554264,-0.0049158014723968,-2.2283095506563754e-05,-1.018954451432575e-05,0.0077515090147151,1.2993903828350302,0.0258137999578291,-0.7696950692396647,0.0001759309793526,0.0010548821396664,-0.0001751146476933,-7.314603038334453e-05,-3.316212786824712e-05,0.0017203137312561,1.1165752232923725,1.068506411520224,1.0075094179181343,0.2293165281657379,1.499079783393447,0.90083488971592,1.1663531338062532,0.0356619874021491,2.6610572379017325,0.1888649492880291,0.8852198361347535,279.90127206168205,76130358,1.4439495197160137,1.5641981678561665,1.2596154549905523,1.1786712752131687,0.20459021514940362,283.5674797065046
187454,9.64518626032607,6.120708383489785,7.955033074587109,114.68646011520966,1.071558943912919,3.561713823693753,0.8893618995555788,1.5663065615515466,1.1779914302720225,0.6007706323590465,8.886615671288407,30.627288163587675,0.0071939524392019,1.8067245555718776,0.002692975969992,0.0330622835343924,-2.9849949314770804e-06,-4.534796471253948e-06,-0.0004949667074467,-3.120392254090626e-05,-0.0058143728789265,-0.002108854018718,-4.554179183981276e-06,-1.250767061860769e-05,0.0037824005485648,0.0688839483326567,0.0536964899336869,-2.438418507939578,0.0002385519609716,0.0009747059504062,-2.996025026908773e-05,0.0001337606944744,0.0001433556556395,0.0013137140673252,0.8918349900817271,1.0349136577014126,0.938173831659286,0.6221626627698984,0.5888876036841841,0.9765457056969756,1.2552658193437205,-0.0514195706262605,1.9884761673775908,0.6371434775103699,1.0633411513861053,274.5879365253069,76149909,1.3849539669924757,1.6055388831734385,0.8063442873594362,0.5850683184331538,0.13603909786834173,286.30167242131455
190510,6.154399791184498,4.790561027964292,12.919971644431422,61.82939492399997,0.5536723673628632,2.088945032672649,0.9964078710927206,1.4074372632932397,0.6246213349462866,0.5171746062036524,6.533614879421842,36.411300770633126,-0.0006254556389073,4.842961801958257,0.001748056615418,0.0252839522010018,-3.2466817348438403e-06,-1.88592497050226e-05,-0.0002263799450821,-2.1336135289537698e-05,-0.0026623721668971,-0.0054071470664737,-1.2315743194555793e-05,-1.0691024150378096e-05,0.0003736406398158,0.1846383581250177,0.0555080876028163,-2.551623457407492,0.0002700320932824,0.0014416341939304,6.514970756090719e-06,0.0001588284929605,0.0004177453911344,0.0020787002143839,1.2161469461043806,1.002030958871623,0.8238743440246803,0.9525905994266328,1.0783829567572238,0.9733383580474012,1.034609820286899,-0.0813591748757835,2.308866572342689,0.9249630767375376,0.9029115040117306,277.6162426286169,77369253,1.5330137833016557,2.4401277221204634,1.2147990507200668,0.5119342891838169,0.29139703768963154,286.5797110886211
190811,13.863989751648424,4.100946965060993,25.924766230519097,112.087391744023,1.229129101073675,2.290802936294214,1.1739322548749782,1.2229424211793232,1.1557863508892143,0.2803151684298944,7.20232249471017,28.673143137574264,0.0047591271434655,7.4456819231064095,-0.0020422029166172,0.0181031464710894,-2.742031334871329e-06,-6.85066393305067e-05,-0.0008863551727832,-6.690891098888481e-05,-0.0051543026469236,-0.0016550110385953,-2.4120068454832626e-05,-1.1968083616386462e-05,0.0080196227470698,1.4520294228609527,0.0016305571011804,-0.3837890224317422,0.0002157650610412,0.0007808589170286,-5.3067328333508966e-05,0.0001467181556195,-3.148351300981885e-05,0.000888532126988,0.8533078170295948,1.0529509688654224,0.9439051743272427,1.8851669745802788,1.4101707976723823,1.066614787390064,1.317171818573788,-0.0018978742515404,1.4283721603005717,0.9690723282131342,0.9492050808559656,279.7451522240037,77489352,1.52158149907571,1.7855949899165298,1.0152033122628803,1.4214324605754676,0.30969543857783577,282.7803254625142
192189,6.802810497969992,3.8782525991150383,10.713563535915153,129.247663974882,1.4340593722434334,3.547871628981248,1.3522767610472506,1.537693401544896,0.6303090974959117,0.441380365029988,9.029520587907951,33.028922513261094,0.0032009982674738,-0.1409162069487677,0.0046258268779538,0.0379679159034617,-4.376330112049789e-07,-5.7737392234790186e-05,-0.0010065424561455,-5.335761651846476e-05,-0.0046718731874381,-0.0031697223471271,-1.5377648818949598e-05,-1.1656768977049051e-05,0.0351192232300569,0.6456299553133985,0.0569458319343149,-0.7035106967660357,0.0002332653406388,0.0008899699828785,-8.56983436719285e-05,8.004889018576591e-05,-4.072834626480465e-05,0.0009268586485539,1.0382905805911575,0.9237953600105342,0.8281379730855345,1.5012633301058829,0.7367749271548454,0.8648130651336138,1.2405181400989609,0.0513751719811379,1.6520699798086822,1.397907341941684,1.0716291264959843,278.38183635754456,78039174,2.0778044870883785,2.4540619301220294,1.0719583762975422,0.8897445578500189,0.2414472684604749,286.68416122951027
192403,1.0034322398091338,5.883928763773867,15.211800327802862,71.62756804765831,1.7852175772144745,1.2205837793066932,1.5806172983998712,1.2495009608512062,0.3507924676475428,0.7547421051772526,7.958000322370255,34.26919786899811,0.0021188936515731,4.220171935405386,0.0003180232649094,0.0296094623648082,-1.917941225525514e-06,-5.790969914619425e-05,-0.000559119052896,-6.207648363284922e-05,-0.0032193166989706,-0.0028483959953617,-1.794867545147469e-05,-1.1415053234724676e-05,0.0111745977979042,0.2990336308763953,0.044470517912251,-0.7262863646068878,0.0002549196265654,0.0015159222949463,4.925183050310408e-06,-7.030500151909789e-06,-4.439531685306799e-05,0.0014017150905777,0.8792888879451728,0.9768221623043536,1.1399546324661227,1.057159770847447,0.685734223608762,0.8815537360251351,1.4281217818764824,0.0519594541945256,0.3949390986703671,1.6503290542597515,1.001582598549044,277.08589994910886,78124560,1.3904983735218965,2.2756665162967007,1.4482666220343223,1.1645577875228377,0.4695432540073836,282.7265525465766
